Calendar Year,System Type,Inter/Intra,Commodity,Total Miles,Total Breakout Tanks,Operator Count,Operator Count, VALUEOF(PORTAL_DATE),HL Total Pipe Miles,Miles of Gathering
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,70.1,0,1,2714,2017-03-07 04:06:52,70.1,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2609.7,0,1,2731,2017-03-07 04:06:52,2609.7,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1306.074,0,1,3445,2017-03-07 04:06:52,1306.074,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,52.06,0,1,4430,2017-03-07 04:06:52,52.06,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,104.33,0,1,4472,2017-03-07 04:06:52,104.33,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2006.2,3,1,10012,2017-03-07 04:06:52,2006.2,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,39,0,1,11032,2017-03-07 04:06:52,39,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,324,2,1,11169,2017-03-07 04:06:52,324,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1088,1,1,12105,2017-03-07 04:06:52,1088,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,56,0,1,12628,2017-03-07 04:06:52,56,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,34,0,1,18526,2017-03-07 04:06:52,34,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,198,0,1,18718,2017-03-07 04:06:52,198,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,5.67,2,1,18779,2017-03-07 04:06:52,5.67,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,588,8,1,22610,2017-03-07 04:06:52,588,
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,170.43,0,1,22855,2017-03-07 04:06:52,170.43,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,35.31,0,1,25146,2017-03-07 04:06:52,35.31,
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,141.5,0,1,26026,2017-03-07 04:06:52,141.5,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,75.08,0,1,26085,2017-03-07 04:06:52,75.08,
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,106.43,0,1,30626,2017-03-07 04:06:52,106.43,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,127.393,0,1,30755,2017-03-07 04:06:52,127.393,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1041,0,1,30826,2017-03-07 04:06:52,1041,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,17,21,1,30909,2017-03-07 04:06:52,17,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1328.964,0,1,31130,2017-03-07 04:06:52,1328.964,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,534.8,0,1,31174,2017-03-07 04:06:52,534.8,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,167,0,1,31270,2017-03-07 04:06:52,167,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,134.356,0,1,31371,2017-03-07 04:06:52,134.356,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,176,0,1,31554,2017-03-07 04:06:52,176,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,130,0,1,31582,2017-03-07 04:06:52,130,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,12309.386,27,1,31618,2017-03-07 04:06:52,12309.386,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2515.52,97,1,31684,2017-03-07 04:06:52,2515.52,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,16.7,0,1,31778,2017-03-07 04:06:52,16.7,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,3785.38,38,1,32109,2017-03-07 04:06:52,3785.38,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,61.4,0,1,32147,2017-03-07 04:06:52,61.4,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1244.31,0,1,32258,2017-03-07 04:06:52,1244.31,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,22.18,0,1,32296,2017-03-07 04:06:52,22.18,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,,,1,32412,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,45.17,0,1,32454,2017-03-07 04:06:52,45.17,0
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,,,1,32559,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,105,0,1,32614,2017-03-07 04:06:52,105,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,903.15,35,1,300,2017-03-07 04:06:52,903.15,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1151,5,1,395,2017-03-07 04:06:52,1151,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,75,3,1,1248,2017-03-07 04:06:52,75,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,6354.533,343,1,1845,2017-03-07 04:06:52,6354.533,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,681.1,23,1,2170,2017-03-07 04:06:52,681.1,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,5588.5,487,1,2552,2017-03-07 04:06:52,5588.5,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3.3,0,1,2564,2017-03-07 04:06:52,3.3,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1205.5,61,1,2731,2017-03-07 04:06:52,1205.5,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,50.42,17,1,4430,2017-03-07 04:06:52,50.42,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1828.64,134,1,4805,2017-03-07 04:06:52,1828.64,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,44.67,15,1,4906,2017-03-07 04:06:52,44.67,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,80.4,3,1,7063,2017-03-07 04:06:52,80.4,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,2343.83,97,1,10012,2017-03-07 04:06:52,2343.83,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,97,1,1,12628,2017-03-07 04:06:52,97,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,5.572,3,1,12913,2017-03-07 04:06:52,5.572,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,428,18,1,15156,2017-03-07 04:06:52,428,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3172.54,217,1,15674,2017-03-07 04:06:52,3172.54,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1776.82,90,1,18092,2017-03-07 04:06:52,1776.82,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,93,10,1,18386,2017-03-07 04:06:52,93,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,22.9,6,1,18678,2017-03-07 04:06:52,22.9,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1386.83,70,1,18718,2017-03-07 04:06:52,1386.83,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,19.89,2,1,18779,2017-03-07 04:06:52,19.89,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1.45,10,1,19481,2017-03-07 04:06:52,1.45,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,625.305,24,1,22430,2017-03-07 04:06:52,625.305,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,8543.5,548,1,22610,2017-03-07 04:06:52,8543.5,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,921.96,5,1,22830,2017-03-07 04:06:52,921.96,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,378.85,0,1,22855,2017-03-07 04:06:52,378.85,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,18.27,93,1,26041,2017-03-07 04:06:52,18.27,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,233.2,0,1,26065,2017-03-07 04:06:52,233.2,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,85.89,5,1,26094,2017-03-07 04:06:52,85.89,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,126.55,0,1,26120,2017-03-07 04:06:52,126.55,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,504.08,30,1,26125,2017-03-07 04:06:52,504.08,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,32.87,0,1,30544,2017-03-07 04:06:52,32.87,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,367,14,1,30781,2017-03-07 04:06:52,367,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,85,6,1,30909,2017-03-07 04:06:52,85,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,6,16,1,31056,2017-03-07 04:06:52,6,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,,1,31083,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,305.7,106,1,31174,2017-03-07 04:06:52,305.7,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,621,2,1,31189,2017-03-07 04:06:52,621,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,11,1,31288,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,27.776,3,1,31371,2017-03-07 04:06:52,27.776,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,,1,31420,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1949.06,22,1,31454,2017-03-07 04:06:52,1949.06,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1702.416,144,1,31618,2017-03-07 04:06:52,1702.416,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3836.48,188,1,31684,2017-03-07 04:06:52,3836.48,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,2.83,14,1,32009,2017-03-07 04:06:52,2.83,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,608,27,1,32011,2017-03-07 04:06:52,608,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,60,1,32044,2017-03-07 04:06:52,,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,9.85,1,1,32062,2017-03-07 04:06:52,9.85,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,588.25,0,1,32109,2017-03-07 04:06:52,588.25,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3290.3,196,1,32147,2017-03-07 04:06:52,3290.3,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,427,2,1,32493,2017-03-07 04:06:52,427,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,23.4,0,1,32495,2017-03-07 04:06:52,23.4,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,816,2,1,32502,2017-03-07 04:06:52,816,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,470.31,32,1,32683,2017-03-07 04:06:52,470.31,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,8.48,0,1,32688,2017-03-07 04:06:52,8.48,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,51.36,25,1,38922,2017-03-07 04:06:52,51.36,0
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,,1,99002,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,14.3,0,1,99037,2017-03-07 04:06:52,14.3,
2012,HAZARDOUS LIQUID,INTRASTATE,BIOFUEL,1.04,0,1,22855,2017-03-07 04:06:52,1.04,0
2012,HAZARDOUS LIQUID,INTRASTATE,BIOFUEL,14.9,6,1,31174,2017-03-07 04:06:52,14.9,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,31.5,0,1,401,2017-03-07 04:06:52,31.5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,155,0,1,473,2017-03-07 04:06:52,155,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,160.48,0,1,4908,2017-03-07 04:06:52,160.48,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,1.5,0,1,19102,2017-03-07 04:06:52,1.5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,43.77,0,1,30657,2017-03-07 04:06:52,43.77,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,10,0,1,30666,2017-03-07 04:06:52,10,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,27,0,1,31178,2017-03-07 04:06:52,27,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,1.3,0,1,31215,2017-03-07 04:06:52,1.3,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,46,0,1,31304,2017-03-07 04:06:52,46,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,0.622,0,1,31371,2017-03-07 04:06:52,0.622,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,20,0,1,31428,2017-03-07 04:06:52,20,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,185.4,0,1,31471,2017-03-07 04:06:52,185.4,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,85,0,1,31475,2017-03-07 04:06:52,85,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,6,0,1,31502,2017-03-07 04:06:52,6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,17,0,1,31555,2017-03-07 04:06:52,17,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,15.326,0,1,31627,2017-03-07 04:06:52,15.326,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,29,0,1,31672,2017-03-07 04:06:52,29,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,41.84,0,1,31864,2017-03-07 04:06:52,41.84,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,118,0,1,31875,2017-03-07 04:06:52,118,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,7,0,1,31973,2017-03-07 04:06:52,7,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,8.993,0,1,32409,2017-03-07 04:06:52,8.993,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,90.62,0,1,32410,2017-03-07 04:06:52,90.62,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,0.265,0,1,32476,2017-03-07 04:06:52,0.265,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,12.945,0,1,32543,2017-03-07 04:06:52,12.945,
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,50.479,0,1,32545,2017-03-07 04:06:52,50.479,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,18.1,0,1,32612,2017-03-07 04:06:52,18.1,0
2012,HAZARDOUS LIQUID,INTRASTATE,CO2,14.2,0,1,32652,2017-03-07 04:06:52,14.2,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3126.08,81,1,300,2017-03-07 04:06:52,3126.08,87.14
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,98,1,1,473,2017-03-07 04:06:52,98,9
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.54,0,1,999,2017-03-07 04:06:52,3.54,3.54
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,101.8,0,1,1541,2017-03-07 04:06:52,101.8,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11,0,1,2371,2017-03-07 04:06:52,11,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,532.8,7,1,2731,2017-03-07 04:06:52,532.8,43
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,44,1,1,2767,2017-03-07 04:06:52,44,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,110.99,8,1,4430,2017-03-07 04:06:52,110.99,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,134.06,7,1,4906,2017-03-07 04:06:52,134.06,130.39
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,80.47,0,1,4908,2017-03-07 04:06:52,80.47,80.47
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,37.29,1,1,5081,2017-03-07 04:06:52,37.29,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14.8,0,1,5524,2017-03-07 04:06:52,14.8,9.1
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,35.84,2,1,7660,2017-03-07 04:06:52,35.84,20.6
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,262.1,8,1,9175,2017-03-07 04:06:52,262.1,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,414,4,1,11551,2017-03-07 04:06:52,414,3.8
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.53,0,1,12303,2017-03-07 04:06:52,10.53,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,2,1,12624,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,79.6,0,1,12628,2017-03-07 04:06:52,79.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,68.46,4,1,14145,2017-03-07 04:06:52,68.46,68.46
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20.31,22,1,14194,2017-03-07 04:06:52,20.31,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,552,13,1,15156,2017-03-07 04:06:52,552,3
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,55,6,1,15485,2017-03-07 04:06:52,55,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.2,0,1,18201,2017-03-07 04:06:52,8.2,8.2
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12.6,0,1,18275,2017-03-07 04:06:52,12.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.41,0,1,18667,2017-03-07 04:06:52,11.41,7.84
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1347.03,58,1,18718,2017-03-07 04:06:52,1347.03,125.16
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7.37,2,1,19410,2017-03-07 04:06:52,7.37,5.03
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.62,0,1,20202,2017-03-07 04:06:52,1.62,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,608.39,26,1,22855,2017-03-07 04:06:52,608.39,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,28.2,1,1,26049,2017-03-07 04:06:52,28.2,28.2
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,101.9,11,1,26061,2017-03-07 04:06:52,101.9,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,286.11,70,1,26085,2017-03-07 04:06:52,286.11,14.34
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.61,0,1,26112,2017-03-07 04:06:52,4.61,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,494,15,1,26134,2017-03-07 04:06:52,494,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,129.97,2,1,26136,2017-03-07 04:06:52,129.97,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,6.6,15,1,26303,2017-03-07 04:06:52,6.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20.5,0,1,30005,2017-03-07 04:06:52,20.5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,25.44,1,1,30658,2017-03-07 04:06:52,25.44,6.88
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,22.8,0,1,30735,2017-03-07 04:06:52,22.8,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,437.148,8,1,30782,2017-03-07 04:06:52,437.148,34.532
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.8,0,1,30792,2017-03-07 04:06:52,5.8,5.8
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1685.325,36,1,30829,2017-03-07 04:06:52,1685.325,12.622
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.283,0,1,30834,2017-03-07 04:06:52,2.283,2.283
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.4,0,1,31023,2017-03-07 04:06:52,5.4,5.4
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,220.3,7,1,31045,2017-03-07 04:06:52,220.3,30.13
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.4,0,1,31075,2017-03-07 04:06:52,1.4,1.4
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,17,1,1,31082,2017-03-07 04:06:52,17,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,702.6,72,1,31174,2017-03-07 04:06:52,702.6,19.3
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,31178,2017-03-07 04:06:52,9,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5,0,1,31189,2017-03-07 04:06:52,5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,35.17,1,1,31296,2017-03-07 04:06:52,35.17,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.57,0,1,31336,2017-03-07 04:06:52,2.57,2.57
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7,0,1,31352,2017-03-07 04:06:52,7,7
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,37.8,3,1,31423,2017-03-07 04:06:52,37.8,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,31434,2017-03-07 04:06:52,9,9
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4,0,1,31443,2017-03-07 04:06:52,4,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,588.54,7,1,31454,2017-03-07 04:06:52,588.54,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.6,2,1,31455,2017-03-07 04:06:52,2.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,303.7,43,1,31476,2017-03-07 04:06:52,303.7,29.76
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.3,0,1,31523,2017-03-07 04:06:52,0.3,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.05,0,1,31536,2017-03-07 04:06:52,5.05,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,36.7,0,1,31546,2017-03-07 04:06:52,36.7,36.7
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14,0,1,31580,2017-03-07 04:06:52,14,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7.8,5,1,31583,2017-03-07 04:06:52,7.8,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,38,15,1,31610,2017-03-07 04:06:52,38,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.339,0,1,31618,2017-03-07 04:06:52,9.339,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,947.15,31,1,31684,2017-03-07 04:06:52,947.15,237.88
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,11.296,1,1,31723,2017-03-07 04:06:52,11.296,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.5,0,1,31806,2017-03-07 04:06:52,3.5,3.5
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3,0,1,31816,2017-03-07 04:06:52,3,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,219.5,7,1,31822,2017-03-07 04:06:52,219.5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,34,2,1,31824,2017-03-07 04:06:52,34,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.4,5,1,31863,2017-03-07 04:06:52,10.4,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19,1,1,31864,2017-03-07 04:06:52,19,19
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,156.6,5,1,31871,2017-03-07 04:06:52,156.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.2,0,1,31874,2017-03-07 04:06:52,4.2,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,492.6,25,1,31888,2017-03-07 04:06:52,492.6,12
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12,0,1,31937,2017-03-07 04:06:52,12,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,47,0,1,31947,2017-03-07 04:06:52,47,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2,0,1,31957,2017-03-07 04:06:52,2,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.22,0,1,31983,2017-03-07 04:06:52,8.22,8.22
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,49.59,0,1,32004,2017-03-07 04:06:52,49.59,1.59
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,71,5,1,32011,2017-03-07 04:06:52,71,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,15.16,0,1,32083,2017-03-07 04:06:52,15.16,12.62
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.1,0,1,32096,2017-03-07 04:06:52,2.1,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,615.15,6,1,32103,2017-03-07 04:06:52,615.15,615.15
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,202.6,0,1,32147,2017-03-07 04:06:52,202.6,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.4,0,1,32178,2017-03-07 04:06:52,5.4,5.4
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,1,1,32179,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,2,1,32212,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,,1,1,32213,2017-03-07 04:06:52,,
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.5,7,1,32223,2017-03-07 04:06:52,10.5,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,421.7,8,1,32283,2017-03-07 04:06:52,421.7,0
2012,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.46,2,1,32312,2017-03-07 04:06:52,9.46,1.96
