System Type,System Type Detail,InterState Indicator,Total Miles,State Name,Calendar Year,Operator Count
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,670.7954545,TENNESSEE,2014,15826
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,63.7215909,TENNESSEE,2014,15966
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.0378788,TENNESSEE,2014,17400
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,83.6505682,TENNESSEE,2014,17470
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,89.6471591,TENNESSEE,2014,17600
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,208.025,TENNESSEE,2014,18124
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,37.8409091,TENNESSEE,2014,18176
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,414.8473485,TENNESSEE,2014,18192
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,177.2469697,TENNESSEE,2014,18368
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,169.3734848,TENNESSEE,2014,18392
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,15.2982955,TENNESSEE,2014,18432
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,261.7291667,TENNESSEE,2014,18591
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,40.3030303,TENNESSEE,2014,18768
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,52.7897727,TENNESSEE,2014,19471
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.717803,TENNESSEE,2014,19670
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.9109848,TENNESSEE,2014,19710
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,104.2471591,TENNESSEE,2014,20030
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2613.4895833,TENNESSEE,2014,20211
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,15.9469697,TENNESSEE,2014,22315
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,484.8863636,TENNESSEE,2014,22434
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,23.9431818,TENNESSEE,2014,25126
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,11.0227273,TENNESSEE,2014,30030
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.0037879,TENNESSEE,2014,30618
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.125,TENNESSEE,2014,30643
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,135.6581439,TENNESSEE,2014,30669
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.9886364,TENNESSEE,2014,31315
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,19.4318182,TENNESSEE,2014,31498
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,14.8977273,TENNESSEE,2014,31694
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.8363636,TENNESSEE,2014,32165
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.9943182,TENNESSEE,2014,32307
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.625,TENNESSEE,2014,32647
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.9772727,TENNESSEE,2014,39121
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,28.1676136,TENNESSEE,2015,49
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,134.7727273,TENNESSEE,2015,774
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,7.0075758,TENNESSEE,2015,972
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,129.2045455,TENNESSEE,2015,1616
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,181.5085227,TENNESSEE,2015,1840
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,118.0818182,TENNESSEE,2015,2176
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1540.3888258,TENNESSEE,2015,2288
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,210.1875,TENNESSEE,2015,2412
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,616.8399621,TENNESSEE,2015,2460
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.625,TENNESSEE,2015,2556
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,197.2537879,TENNESSEE,2015,2764
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,33.7405303,TENNESSEE,2015,2853
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,14.6496212,TENNESSEE,2015,2880
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,108.2659091,TENNESSEE,2015,3610
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,153.3674242,TENNESSEE,2015,3660
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,510.1988636,TENNESSEE,2015,4370
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.0113636,TENNESSEE,2015,4480
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,43.3522727,TENNESSEE,2015,4567
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,206.7007576,TENNESSEE,2015,5110
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.7575758,TENNESSEE,2015,5640
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.5738636,TENNESSEE,2015,6035
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,260.9659091,TENNESSEE,2015,6040
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,194.8068182,TENNESSEE,2015,6370
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,656.5909091,TENNESSEE,2015,6716
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,28.1060606,TENNESSEE,2015,7025
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,195.1147727,TENNESSEE,2015,7060
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,111.5340909,TENNESSEE,2015,7090
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,172.4791667,TENNESSEE,2015,7170
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,40.1231061,TENNESSEE,2015,7215
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.7329545,TENNESSEE,2015,7225
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,57.7272727,TENNESSEE,2015,7310
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,54.1098485,TENNESSEE,2015,7365
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,58.8030303,TENNESSEE,2015,7650
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,365.4664773,TENNESSEE,2015,7655
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,561.4895833,TENNESSEE,2015,9040
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,129.6969697,TENNESSEE,2015,9100
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,191.6181818,TENNESSEE,2015,9200
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1716.4861023,TENNESSEE,2015,10310
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,45.8522727,TENNESSEE,2015,11064
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,58.2386364,TENNESSEE,2015,11120
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,122.2537879,TENNESSEE,2015,11296
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,257.3560606,TENNESSEE,2015,11336
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,112.3484848,TENNESSEE,2015,11376
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,82.9414773,TENNESSEE,2015,11416
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,340.0568182,TENNESSEE,2015,11448
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,71.5662879,TENNESSEE,2015,11520
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,30.5625,TENNESSEE,2015,11600
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.9659091,TENNESSEE,2015,11624
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.5227273,TENNESSEE,2015,11752
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,121.5242424,TENNESSEE,2015,11776
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,37.1306818,TENNESSEE,2015,12042
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,43.5208333,TENNESSEE,2015,12168
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,43.875,TENNESSEE,2015,12204
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.0113636,TENNESSEE,2015,12222
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,20.0909091,TENNESSEE,2015,12234
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3515.6477273,TENNESSEE,2015,12342
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2644.9829545,TENNESSEE,2015,12438
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,123.4431818,TENNESSEE,2015,12697
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,62.3579545,TENNESSEE,2015,13430
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,521.3674242,TENNESSEE,2015,14010
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.6335227,TENNESSEE,2015,14040
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,153.0776515,TENNESSEE,2015,15126
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,67.2348485,TENNESSEE,2015,15140
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2937.2653125,TENNESSEE,2015,15518
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,27.1590909,TENNESSEE,2015,15560
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,99.6969697,TENNESSEE,2015,15784
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,678.1818182,TENNESSEE,2015,15826
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,64.4460227,TENNESSEE,2015,15966
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.2840909,TENNESSEE,2015,17400
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,84.2471591,TENNESSEE,2015,17470
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,92.6727273,TENNESSEE,2015,17600
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,196.5219697,TENNESSEE,2015,18124
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,37.9734848,TENNESSEE,2015,18176
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,358.5647727,TENNESSEE,2015,18192
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,179.4189394,TENNESSEE,2015,18368
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,166.3272727,TENNESSEE,2015,18392
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,15.2982955,TENNESSEE,2015,18432
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,264.4337121,TENNESSEE,2015,18591
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,40.2840909,TENNESSEE,2015,18768
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,53.4715909,TENNESSEE,2015,19471
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.717803,TENNESSEE,2015,19670
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.6174242,TENNESSEE,2015,19710
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,102.9545455,TENNESSEE,2015,20030
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2656.5454545,TENNESSEE,2015,20211
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,15.625,TENNESSEE,2015,22315
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,496.5909091,TENNESSEE,2015,22434
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,23.9564394,TENNESSEE,2015,25126
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,11.0227273,TENNESSEE,2015,30030
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.2594697,TENNESSEE,2015,30618
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.2386364,TENNESSEE,2015,30643
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,139.5,TENNESSEE,2015,30669
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,7.1590909,TENNESSEE,2015,31315
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,20.25,TENNESSEE,2015,31498
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,15.6818182,TENNESSEE,2015,31694
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.8363636,TENNESSEE,2015,32165
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.09375,TENNESSEE,2015,32307
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.5681818,TENNESSEE,2015,32647
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9.1761364,TENNESSEE,2015,39121
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.7556818,TEXAS,2010,383
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.9450758,TEXAS,2010,558
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,151.780303,TEXAS,2010,603
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,47.3200758,TEXAS,2010,612
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.0208333,TEXAS,2010,887
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.594697,TEXAS,2010,920
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,51.5181818,TEXAS,2010,968
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,38.3181818,TEXAS,2010,1184
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.7121212,TEXAS,2010,1272
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,26.7954545,TEXAS,2010,1408
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,20.4299242,TEXAS,2010,1592
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.1301136,TEXAS,2010,1622
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.1590909,TEXAS,2010,1684
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.155303,TEXAS,2010,1688
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.0208333,TEXAS,2010,1696
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,42.092803,TEXAS,2010,1720
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,12.3106061,TEXAS,2010,2112
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.5369318,TEXAS,2010,2152
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.6704545,TEXAS,2010,2308
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.1676136,TEXAS,2010,2352
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,20.1659091,TEXAS,2010,2632
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,146.6272727,TEXAS,2010,2812
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,12.5965909,TEXAS,2010,2824
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.25,TEXAS,2010,3010
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.625,TEXAS,2010,3070
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9.3238636,TEXAS,2010,3080
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,63.5909091,TEXAS,2010,3210
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.7681818,TEXAS,2010,3310
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.6,TEXAS,2010,3410
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.1568182,TEXAS,2010,3600
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.3948864,TEXAS,2010,4180
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.6515152,TEXAS,2010,4272
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,687.3731061,TEXAS,2010,4473
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,19145.2272727,TEXAS,2010,4499
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0075758,TEXAS,2010,4908
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.7863636,TEXAS,2010,5055
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.2590909,TEXAS,2010,5470
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3409091,TEXAS,2010,6101
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9.0085227,TEXAS,2010,6110
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.9090909,TEXAS,2010,6330
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,169.5895833,TEXAS,2010,6830
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.1401515,TEXAS,2010,6864
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.9214015,TEXAS,2010,7205
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,21.186553,TEXAS,2010,7210
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.4924242,TEXAS,2010,7680
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.2375,TEXAS,2010,7700
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.2488636,TEXAS,2010,8290
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.8712121,TEXAS,2010,10330
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.2840909,TEXAS,2010,11360
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.9242424,TEXAS,2010,11960
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.3295455,TEXAS,2010,12174
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,11.7443182,TEXAS,2010,12288
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.0151515,TEXAS,2010,12618
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.2875,TEXAS,2010,12798
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,18.6458333,TEXAS,2010,13170
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.2234848,TEXAS,2010,13390
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0871212,TEXAS,2010,13750
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,14.2329545,TEXAS,2010,13772
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.844697,TEXAS,2010,15189
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,45.9409091,TEXAS,2010,15406
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.7863636,TEXAS,2010,15652
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.4886364,TEXAS,2010,17058
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,25.6534091,TEXAS,2010,17200
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.3484848,TEXAS,2010,17560
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5.8001894,TEXAS,2010,17660
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.0113636,TEXAS,2010,18004
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3733.6159091,TEXAS,2010,18104
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,14.2518939,TEXAS,2010,18160
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,5187.0363636,TEXAS,2010,18532
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,21.0727273,TEXAS,2010,18544
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.8882576,TEXAS,2010,18568
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.5113636,TEXAS,2010,18594
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.4564394,TEXAS,2010,18626
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.2613636,TEXAS,2010,18648
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9.5833333,TEXAS,2010,18649
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.1022727,TEXAS,2010,18652
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3958333,TEXAS,2010,18728
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.7458333,TEXAS,2010,18736
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,18.8068182,TEXAS,2010,18764
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.6420455,TEXAS,2010,19520
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,35.3787879,TEXAS,2010,20320
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,65.0085227,TEXAS,2010,22435
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.1477273,TEXAS,2010,22553
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.8323864,TEXAS,2010,22581
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.5636364,TEXAS,2010,22742
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.0208333,TEXAS,2010,22868
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.094697,TEXAS,2010,22873
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.1051136,TEXAS,2010,25000
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.4041667,TEXAS,2010,25109
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,64.05,TEXAS,2010,25110
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0128788,TEXAS,2010,30630
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.2727273,TEXAS,2010,30929
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3967803,TEXAS,2010,30993
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.6439394,TEXAS,2010,31018
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,66.4962121,TEXAS,2010,31148
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9076.3272727,TEXAS,2010,31348
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.0662879,TEXAS,2010,31354
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.4515152,TEXAS,2010,31531
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,672.9640152,TEXAS,2010,31588
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.5454545,TEXAS,2010,31608
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,11.4753788,TEXAS,2010,31622
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0075758,TEXAS,2010,31711
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.9034091,TEXAS,2010,31981
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.9106061,TEXAS,2010,32013
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.1022727,TEXAS,2010,32024
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,35.4715909,TEXAS,2010,32061
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.7632576,TEXAS,2010,32227
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3333333,TEXAS,2010,32291
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.7613636,TEXAS,2010,32322
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.2272727,TEXAS,2010,32332
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.1458333,TEXAS,2010,32371
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,24.1325758,TEXAS,2010,32500
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0170455,TEXAS,2010,32546
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.0056818,TEXAS,2011,383
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.0431818,TEXAS,2011,387
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,152.8409091,TEXAS,2011,603
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,47.1969697,TEXAS,2011,612
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,12.2253788,TEXAS,2011,887
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.3352273,TEXAS,2011,920
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,44.4469697,TEXAS,2011,968
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,38.3125,TEXAS,2011,1184
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,10.7727273,TEXAS,2011,1272
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,26.2272727,TEXAS,2011,1408
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,21.092803,TEXAS,2011,1592
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.1301136,TEXAS,2011,1622
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.1590909,TEXAS,2011,1684
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,12.8882576,TEXAS,2011,1688
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.0208333,TEXAS,2011,1696
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,42.6231061,TEXAS,2011,1720
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,12.2272727,TEXAS,2011,2112
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.59375,TEXAS,2011,2152
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.6704545,TEXAS,2011,2308
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,8.2149621,TEXAS,2011,2352
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,20.194697,TEXAS,2011,2632
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,147.15,TEXAS,2011,2812
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.3793561,TEXAS,2011,2824
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.2159091,TEXAS,2011,3010
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.625,TEXAS,2011,3070
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,4.7386364,TEXAS,2011,3080
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,63.6136364,TEXAS,2011,3210
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.7681818,TEXAS,2011,3310
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,3.9829545,TEXAS,2011,3410
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,13.1912879,TEXAS,2011,3600
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.3948864,TEXAS,2011,4180
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.6590909,TEXAS,2011,4272
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,687.8977273,TEXAS,2011,4473
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,19008.5,TEXAS,2011,4499
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.0075758,TEXAS,2011,4908
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.7068182,TEXAS,2011,5055
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,6.3681818,TEXAS,2011,5470
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3409091,TEXAS,2011,6101
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,9.0350379,TEXAS,2011,6110
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,1.3030303,TEXAS,2011,6330
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,0.1551136,TEXAS,2011,6540
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,171.5767045,TEXAS,2011,6830
GAS DISTRIBUTION,SERVICES,NOT SPECIFIED,2.1439394,TEXAS,2011,6864
