Calendar Year,System Type,Inter/Intra,Commodity,Type A Miles,Type B Miles,Offshore Miles,Total Miles,Operator Count,Operator Count, VALUEOF(PORTAL_DATE)
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,77,0,99,176,1,32099,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0.98,0,0,0.98,1,32111,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,173.72,0,0,173.72,1,32118,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,371,0,0,371,1,32124,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32137,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,93.66,0,0,93.66,1,32160,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,14.1,0,14.1,1,32166,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,32.847,0,0,32.847,1,32167,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,8.1,0,0,8.1,1,32168,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,28.5,0,0,28.5,1,32171,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,32175,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,9.2,1.2,0,10.4,1,32178,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,21,0,0,21,1,32181,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32189,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,49,0,49,1,32197,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.86,2.86,1,32199,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.5,0,4.5,1,32200,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.9,0,6.9,1,32203,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,13.8,0,27.87,41.67,1,32205,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.23,0,0,4.23,1,32218,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32226,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,53.53,0,0,53.53,1,32228,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,70.71,0,0,70.71,1,32231,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2,2,1,32233,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,11,0,0,11,1,32234,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,11,0,0,11,1,32236,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,32240,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,7.89,7.89,1,32244,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,2.22,2.22,1,32255,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.17,0,6.17,1,32268,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,3.5,0,0,3.5,1,32271,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.7,0,0,4.7,1,32273,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.94,0,3.94,1,32276,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.27,0,0,2.27,1,32286,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.9,3.7,0,8.6,1,32292,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,7,7,0,14,1,32293,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,34.8,108.6,0,143.4,1,32296,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,11,0,11,1,32309,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,5.2,0,0,5.2,1,32337,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,6.4,0,0,6.4,1,32352,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,64.67,0,0,64.67,1,32354,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.9,0,0,2.9,1,32361,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,38.149,0,0,38.149,1,32362,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,32368,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,132.367,0,132.367,1,32379,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,3.5,0,0,3.5,1,32388,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.8,0,0,4.8,1,32401,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,0,0,2.2,1,32406,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0.22,0,0,0.22,1,32408,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.1,1,0,5.1,1,32412,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,36.62,0,0,36.62,1,32413,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6,0,6,1,32414,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.954,0,0,4.954,1,32417,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,5,0,6,1,32427,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,53.34,53.34,1,32430,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,32438,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32444,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,5,0,0,5,1,32449,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,0,4,1,32451,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,55.8,0,0,55.8,1,32471,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1.07,0,0,1.07,1,32477,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,15.7,0,0,15.7,1,32478,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.12,0,0,2.12,1,32484,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,19.08,0,0,19.08,1,32485,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,8.5,8.5,1,32497,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,32498,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,4.26,0,0,4.26,1,32501,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,195.77,0,0,195.77,1,32514,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,28.85,0,0,28.85,1,32526,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.284,0,1.284,1,32527,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,24,0,0,24,1,32529,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1.135,0,0,1.135,1,32533,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,32548,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,8,0,8,1,32556,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,4.7,4.7,1,32565,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.6,0,9.6,1,32574,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1.2,0,0,1.2,1,32589,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,8.88,1.7,0,10.58,1,32590,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,10.95,10.95,1,32591,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.94,0,0,2.94,1,32592,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,6.4,0,10.4,16.8,1,32593,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.48,0,0.48,1,32602,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9,0,9,1,32609,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,16,0,0,16,1,32620,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,8.9,8.9,1,32625,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,7,0,0,7,1,32630,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7,0,7,1,32659,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1.25,0,0,1.25,1,38890,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,22,0,22,1,38892,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.39,0,2.39,1,38942,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,2.11,0,0,2.11,1,38949,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,7,8,1,38989,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,1,3,1,38999,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,0.5,0.5,1,39001,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,25.3,25.3,1,39014,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,2.1,7.2,1,39016,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,20.085,20.085,1,39024,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,7,7,1,39041,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,OTHER GAS,229.18,0,0,229.18,1,32439,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,SYNTHETIC GAS,3,0,0,3,1,32037,2017-03-07 04:06:52
2010,GAS GATHERING,INTRASTATE,SYNTHETIC GAS,1,0,0,1,1,38900,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,379,379,1,994,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,8.3,0,0,8.3,1,1007,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,50,50,1,1472,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,36.5,36.5,1,1552,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,2.8,112,0,114.8,1,2616,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,28,3,0,31,1,2714,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,28.87,28.87,1,4908,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,16,0,0,16,1,8326,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,31,0,0,31,1,11175,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,9,9,1,12462,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,1,0,0,1,1,12894,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,21.61,0,21.61,1,13063,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,230,230,1,18273,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,2.36,0,0,2.36,1,18383,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,342.06,342.06,1,18646,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,29.19,0,20.94,50.13,1,18667,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0.8,16.9,0,17.7,1,19035,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,1.82,0,1597.51,1599.33,1,19570,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,6.22,0,0,6.22,1,22368,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,48,0,48,1,22462,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,239,239,1,30940,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,1.48,0,119.3,120.78,1,31130,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,15.4,15.4,1,31296,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,6.3,0,14.22,20.52,1,31336,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,408.6,408.6,1,31485,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,9.85,0,0,9.85,1,31512,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,1255.8,1255.8,1,31618,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,160.1,12.9,0,173,1,31728,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,9,0,48,57,1,31995,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0.48,0.23,42.71,43.42,1,32083,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,1,0,0,1,1,32131,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,6.01,0,0,6.01,1,32249,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,255,255,1,32296,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,7.51,70.42,0,77.93,1,32314,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,82.9,82.9,1,32532,2017-03-07 04:06:52
2011,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,5.94,5.94,1,32584,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,34,0,34,1,144,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,33,51.8,0,84.8,1,402,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,338.5,0,0,338.5,1,473,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,26.763,0,26.763,1,630,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,857,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,272,0,272,1,878,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,0,5.1,1,990,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,8,0,8,1,999,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.73,0,0,4.73,1,1017,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,24,0,24,1,1042,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,29,0,0,29,1,1065,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1.2,0,0,1.2,1,1130,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.25,0,0.25,1,1426,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6,0,6,1,1432,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,5,0,0,5,1,1472,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,6.569,5.03,12.599,1,2001,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,7.672,77.953,0,85.625,1,2859,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,3146,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,20.459,0,20.459,1,3260,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,7.37,0,0,7.37,1,3345,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,29.83,0,0,29.83,1,3527,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,295.25,662.35,0,957.6,1,4060,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,105.96,0,0,105.96,1,4461,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,74.04,0,74.04,1,4510,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,11.8,0.1,0,11.9,1,4900,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,7.95,7.85,67.4,83.2,1,4908,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,78,0,78,1,5524,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,3,0,0,3,1,6255,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,17.66,0,0,17.66,1,7338,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,65.296,34.413,0,99.709,1,7348,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,27.01,0,0,27.01,1,9011,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,15.28,0,0,15.28,1,9012,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,56.34,22.52,78.86,1,11272,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,12059,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.4,2.5,0,6.9,1,12125,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,10.5,10.5,1,12303,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1.5,0,0,1.5,1,12395,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,52,0,0,52,1,12408,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,17,0,17,1,12878,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,3.863,21.973,0,25.836,1,12930,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,293.8,0,293.8,1,13062,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,10.12,1.6,0,11.72,1,13131,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.599,0,9.599,1,13302,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.64,0,0.64,1,14356,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,15007,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.22,0,1.22,1,15208,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.4,0,0,4.4,1,15259,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,2.039,189.742,0,191.781,1,15350,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,6.857,0,0,6.857,1,15444,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,31.6,0,14.58,46.18,1,15454,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,15589,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5,0,5,1,15602,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7,0,7,1,15815,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,120.4,11.3,0,131.7,1,15931,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,10.75,0,10.75,1,17325,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,11,0,0,11,1,18199,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,7.5,2.5,0,10,1,18201,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,92.69,0,0,92.69,1,18388,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3,0,3,1,18465,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,18542,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,316.388,0,0,316.388,1,18548,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.95,0,6.95,1,18667,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,18,9.4,0,27.4,1,19035,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,5.4,0,0,5.4,1,19102,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,129,0,0,129,1,19125,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,13.3,0,0,13.3,1,19269,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,11.22,11.22,1,19410,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.06,0,6.06,1,20132,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,8,8,1,22110,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,206.5,0,206.5,1,22435,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,169.8,0,0,169.8,1,22465,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,9.827,0,0,9.827,1,26040,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,23.4,2.87,0,26.27,1,26330,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,5.6,0,0,5.6,1,30001,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,34.8,34.8,1,30020,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,180.53,547,0,727.53,1,30029,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,26,0,26,1,30034,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.5,0,0,4.5,1,30056,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,12,0,12,1,30065,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30573,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,52,0,52,1,30588,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,6.29,0,0,6.29,1,30619,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,49,38,0,87,1,30629,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,112,0,0,112,1,30691,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,15.022,0,8.897,23.919,1,30711,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,28.5,0,32.2,1,30713,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.68,25.12,26.8,1,30716,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,18.93,0,18.93,1,30718,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1.3,0,0,1.3,1,30748,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,8.143,0,0,8.143,1,30782,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,49,49,1,30792,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,30794,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,4.45,0,0,4.45,1,30807,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,102,42,0,144,1,30826,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.59,0,3.59,1,30850,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3,0,3,1,30914,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30940,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,30948,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,34.89,0,34.89,1,30951,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,2.5,0,0,2.5,1,30981,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,13.8,1.5,0,15.3,1,31067,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.9,0,3.9,1,31068,2017-03-07 04:06:52
2011,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,31075,2017-03-07 04:06:52
